dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
324,0,Bills,DST,BUF,3600,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,bills,0,3600,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
334,0,Lions,DST,DET,3400,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,lions,0,3400,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
727837,0,Jared Goff,QB,DET,9600,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,jared goff,0,9600,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
741262,0,Joshua Dobbs,QB,DET,6000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,joshua dobbs,0,6000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
822350,0,Kyle Allen,QB,BUF,6000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,kyle allen,0,6000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
835861,0,Trent Sherfield Sr.,WR,BUF,200,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,trent sherfield,0,200,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
837087,0,Tom Kennedy,WR,DET,1200,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,tom kennedy,0,1200,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
861278,0,Tyler Conklin,TE,DET,1600,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,tyler conklin,0,1600,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
868199,0,Josh Allen,QB,BUF,11400,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,josh allen,0,11400,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
877784,0,Ty Johnson,RB,BUF,2000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,ty johnson,0,2000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
877790,0,DJ Moore,WR,BUF,7800,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,dj moore,0,7800,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
881670,0,Lucky Jackson,WR,DET,200,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,lucky jackson,0,200,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
884083,0,Dawson Knox,TE,BUF,2800,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,dawson knox,0,2800,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
885378,0,Tyler Bass,K,BUF,5000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,tyler bass,0,5000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
910852,0,Greg Dortch,WR,BUF,1000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,greg dortch,0,1000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
911619,0,Shane Buechele,QB,BUF,6000,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,shane buechele,0,6000,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
973949,0,Tyrell Shavers,WR,BUF,200,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,tyrell shavers,0,200,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
978120,0,Brock Wright,TE,DET,1800,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,brock wright,0,1800,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
1059612,0,Joshua Palmer,WR,BUF,3200,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,joshua palmer,0,3200,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
1065052,0,Tay Martin,WR,DET,800,512,,False,,DET @ BUF,1970-01-01 00:29:49.690500+00:00,tay martin,0,800,clear,153434,Showdown Captain Mode,2026-09-17T23:50:43+00:00
