dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
331,0,Cowboys,DST,DAL,2900,71,,False,,WAS @ DAL,,cowboys,0,2900,clear,153431,Classic,2026-09-17T15:15:34+00:00
332,0,Broncos,DST,DEN,2800,71,,False,,JAX @ DEN,,broncos,0,2800,clear,153431,Classic,2026-09-17T15:15:34+00:00
341,0,Raiders,DST,LV,2600,71,,False,,LV @ LAC,,raiders,0,2600,clear,153431,Classic,2026-09-17T15:15:34+00:00
345,0,Dolphins,DST,MIA,2000,71,,False,,MIA @ SF,,dolphins,0,2000,clear,153431,Classic,2026-09-17T15:15:34+00:00
355,0,Cardinals,DST,ARI,2500,71,,False,,SEA @ ARI,,cardinals,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
357,0,Chargers,DST,LAC,3200,71,,False,,LV @ LAC,,chargers,0,3200,clear,153431,Classic,2026-09-17T15:15:34+00:00
359,0,49ers,DST,SF,3800,71,,False,,MIA @ SF,,49ers,0,3800,clear,153431,Classic,2026-09-17T15:15:34+00:00
361,0,Seahawks,DST,SEA,3500,71,,False,,SEA @ ARI,,seahawks,0,3500,clear,153431,Classic,2026-09-17T15:15:34+00:00
363,0,Commanders,DST,WAS,2500,71,,False,,WAS @ DAL,,commanders,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
365,0,Jaguars,DST,JAX,2400,71,,False,,JAX @ DEN,,jaguars,0,2400,clear,153431,Classic,2026-09-17T15:15:34+00:00
403308,0,Kirk Cousins,QB,LV,5000,66,,False,,LV @ LAC,,kirk cousins,0,5000,clear,153431,Classic,2026-09-17T15:15:34+00:00
501150,0,Kyle Juszczyk,RB,SF,4000,67,,False,,MIA @ SF,,kyle juszczyk,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
553024,0,Tyler Ott,TE,WAS,2500,69,,False,,WAS @ DAL,,tyler ott,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
590796,0,Ameer Abdullah,RB,JAX,4100,67,,False,,JAX @ DEN,,ameer abdullah,0,4100,clear,153431,Classic,2026-09-17T15:15:34+00:00
591816,0,Dak Prescott,QB,DAL,6400,66,,False,,WAS @ DAL,,dak prescott,0,6400,clear,153431,Classic,2026-09-17T15:15:34+00:00
593587,0,Mike Evans,WR,SF,6600,68,,False,,MIA @ SF,,mike evans,0,6600,clear,153431,Classic,2026-09-17T15:15:34+00:00
607047,0,Jacoby Brissett,QB,ARI,5000,66,,False,,SEA @ ARI,,jacoby brissett,0,5000,clear,153431,Classic,2026-09-17T15:15:34+00:00
607843,0,Marcus Mariota,QB,WAS,4000,66,,False,,WAS @ DAL,,marcus mariota,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
694041,0,Stefon Diggs,WR,WAS,5300,68,,False,,WAS @ DAL,,stefon diggs,0,5300,clear,153431,Classic,2026-09-17T15:15:34+00:00
694931,0,Eric Saubert,TE,SEA,2500,69,,False,,SEA @ ARI,,eric saubert,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
698227,0,Cooper Kupp,WR,SEA,4100,68,,False,,SEA @ ARI,,cooper kupp,0,4100,clear,153431,Classic,2026-09-17T15:15:34+00:00
703015,0,Dare Ogunbowale,RB,LV,4000,67,,False,,LV @ LAC,,dare ogunbowale,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
727279,0,Demarcus Robinson,WR,SF,3900,68,,False,,MIA @ SF,,demarcus robinson,0,3900,clear,153431,Classic,2026-09-17T15:15:34+00:00
733672,0,George Kittle,TE,SF,4600,69,,False,,MIA @ SF,,george kittle,0,4600,clear,153431,Classic,2026-09-17T15:15:34+00:00
742390,0,James Conner,RB,ARI,4000,67,,False,,SEA @ ARI,,james conner,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
748309,0,Nick Mullens,QB,JAX,4000,66,,False,,JAX @ DEN,,nick mullens,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
749185,0,Evan Engram,TE,DEN,3300,69,,False,,JAX @ DEN,,evan engram,0,3300,clear,153431,Classic,2026-09-17T15:15:34+00:00
749681,0,River Cracraft,WR,WAS,3000,68,,False,,WAS @ DAL,,river cracraft,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
754412,0,Kendrick Bourne,WR,ARI,3900,68,,False,,SEA @ ARI,,kendrick bourne,0,3900,clear,153431,Classic,2026-09-17T15:15:34+00:00
757521,0,KhaDarel Hodge,WR,SF,3000,68,,False,,MIA @ SF,,khadarel hodge,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
830517,0,Christian McCaffrey,RB,SF,8000,67,,False,,MIA @ SF,,christian mccaffrey,0,8000,clear,153431,Classic,2026-09-17T15:15:34+00:00
832098,0,David Njoku,TE,LAC,3000,69,,False,,LV @ LAC,,david njoku,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
835749,0,Deebo Samuel Sr.,WR,SF,5300,68,,False,,MIA @ SF,,deebo samuel,0,5300,clear,153431,Classic,2026-09-17T15:15:34+00:00
836116,0,Terry McLaurin,WR,WAS,5200,68,,False,,WAS @ DAL,,terry mclaurin,0,5200,clear,153431,Classic,2026-09-17T15:15:34+00:00
837594,0,Jeremy McNichols,RB,WAS,4000,67,,False,,WAS @ DAL,,jeremy mcnichols,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
838318,0,Chris Myarick,TE,LV,2500,69,,False,,LV @ LAC,,chris myarick,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
838878,0,Courtland Sutton,WR,DEN,5800,68,,False,,JAX @ DEN,,courtland sutton,0,5800,clear,153431,Classic,2026-09-17T15:15:34+00:00
843733,0,Mitchell Fraboni,TE,DEN,2500,69,,False,,JAX @ DEN,,mitchell fraboni,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
865801,0,Christian Kirk,WR,SF,3000,68,,False,,MIA @ SF,,christian kirk,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
865868,0,Jarrett Stidham,QB,DEN,4200,66,,False,,JAX @ DEN,,jarrett stidham,0,4200,clear,153431,Classic,2026-09-17T15:15:34+00:00
865958,0,KaVontae Turpin,WR,DAL,3100,68,,False,,WAS @ DAL,,kavontae turpin,0,3100,clear,153431,Classic,2026-09-17T15:15:34+00:00
867303,0,Gardner Minshew II,QB,ARI,4000,66,,False,,SEA @ ARI,,gardner minshew,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
875444,0,Adam Trautman,TE,DEN,2800,69,,False,,JAX @ DEN,,adam trautman,0,2800,clear,153431,Classic,2026-09-17T15:15:34+00:00
877654,0,Gary Jennings Jr.,WR,LAC,3000,68,,False,,LV @ LAC,,gary jennings,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
880026,0,Sam Darnold,QB,SEA,5400,66,,False,,SEA @ ARI,,sam darnold,0,5400,clear,153431,Classic,2026-09-17T15:15:34+00:00
880151,0,Jakobi Meyers,WR,JAX,4900,68,,False,,JAX @ DEN,,jakobi meyers,0,4900,clear,153431,Classic,2026-09-17T15:15:34+00:00
880322,0,Alec Ingold,RB,LAC,4000,67,,False,,LV @ LAC,,alec ingold,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
882345,0,Drew Lock,QB,SEA,4900,66,,False,,SEA @ ARI,,drew lock,0,4900,clear,153431,Classic,2026-09-17T15:15:34+00:00
883312,0,Irvin Charles,WR,SEA,3000,68,,False,,SEA @ ARI,,irvin charles,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
884080,0,Van Jefferson,WR,WAS,3000,68,,False,,WAS @ DAL,,van jefferson,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
885540,0,Adam Prentice,RB,DEN,4000,67,,False,,JAX @ DEN,,adam prentice,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
910562,0,Justin Herbert,QB,LAC,6000,66,,False,,LV @ LAC,,justin herbert,0,6000,clear,153431,Classic,2026-09-17T15:15:34+00:00
919304,0,Velus Jones Jr.,RB,SEA,4000,67,,False,,SEA @ ARI,,velus jones,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
920482,0,Michael Bandy,WR,DEN,3000,68,,False,,JAX @ DEN,,michael bandy,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
920756,0,Devin Duvernay,WR,ARI,3000,68,,False,,SEA @ ARI,,devin duvernay,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
920758,0,Lil'Jordan Humphrey,WR,DEN,3300,68,,False,,JAX @ DEN,,liljordan humphrey,0,3300,clear,153431,Classic,2026-09-17T15:15:34+00:00
923412,0,Rashid Shaheed,WR,SEA,4300,68,,False,,SEA @ ARI,,rashid shaheed,0,4300,clear,153431,Classic,2026-09-17T15:15:34+00:00
943093,0,Ian Thomas,TE,LV,2500,69,,False,,LV @ LAC,,ian thomas,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
944038,0,John Bates,TE,WAS,2700,69,,False,,WAS @ DAL,,john bates,0,2700,clear,153431,Classic,2026-09-17T15:15:34+00:00
946541,0,Luke Farrell,TE,SF,2500,69,,False,,MIA @ SF,,luke farrell,0,2500,clear,153431,Classic,2026-09-17T15:15:34+00:00
973945,0,Mac Jones,QB,SF,4000,66,,False,,MIA @ SF,,mac jones,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
975028,0,Malik Davis,RB,DAL,4000,67,,False,,WAS @ DAL,,malik davis,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
975829,0,Sam Ehlinger,QB,DEN,4000,66,,False,,JAX @ DEN,,sam ehlinger,0,4000,clear,153431,Classic,2026-09-17T15:15:34+00:00
976066,0,Jalen Reagor,WR,MIA,3000,68,,False,,MIA @ SF,,jalen reagor,0,3000,clear,153431,Classic,2026-09-17T15:15:34+00:00
