dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
331,0,Cowboys,DST,DAL,4000,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,cowboys,0,4000,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
363,0,Commanders,DST,WAS,3400,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,commanders,0,3400,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
553024,0,Tyler Ott,TE,WAS,200,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,tyler ott,0,200,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
591816,0,Dak Prescott,QB,DAL,10400,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,dak prescott,0,10400,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
607843,0,Marcus Mariota,QB,WAS,6000,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,marcus mariota,0,6000,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
694041,0,Stefon Diggs,WR,WAS,8400,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,stefon diggs,0,8400,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
749681,0,River Cracraft,WR,WAS,200,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,river cracraft,0,200,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
836116,0,Terry McLaurin,WR,WAS,8200,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,terry mclaurin,0,8200,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
837594,0,Jeremy McNichols,RB,WAS,200,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,jeremy mcnichols,0,200,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
865958,0,KaVontae Turpin,WR,DAL,2000,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,kavontae turpin,0,2000,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
884080,0,Van Jefferson,WR,WAS,200,512,,False,,WAS @ DAL,1970-01-01 00:29:49.935900+00:00,van jefferson,0,200,clear,153446,Showdown Captain Mode,2026-09-17T23:50:43+00:00
