contest_id,name,draft_group,game_type,entry_fee,entries,max_entries,max_per_user,prize_pool,starts_utc,starts_text
195542558,NFL In-Game $20K Thunderdome [Must Fill] (4Q DEN @ KC),153094,In-Game Showdown (Q4),5300.0,0,4,1,20000.0,,Mon 9:45PM
195541951,NFL In-Game $3K 4th Quarter Finish [$1K to 1st] (4Q DEN @ KC),153094,In-Game Showdown (Q4),15.0,33,235,7,3000.0,,Mon 9:45PM
195542560,"NFL In-Game $10,170 2026 FFWC Qualifier Satellite [Must Fill] (4Q DEN @ KC)",153094,In-Game Showdown (Q4),3592.0,0,3,1,10170.0,,Mon 9:45PM
195542561,"NFL In-Game Satellite to NFL 10-12 $4,444 Showdown MEGA Millionaire [Must Fill] (4Q DEN @ KC)",153094,In-Game Showdown (Q4),1570.0,0,3,1,4444.0,,Mon 9:45PM
195541949,NFL In-Game $265 Chop Block [Single Entry] (4Q DEN @ KC),153094,In-Game Showdown (Q4),50.0,1,6,1,265.0,,Mon 9:45PM
195519383,"NFL Showdown Satellite to NFL 10-12 $4,444 Showdown MEGA Millionaire [Must Fill] (DEN @ KC)",153086,Showdown Captain Mode,1570.0,1,3,1,4444.0,,Mon 8:15PM
195521616,NFL Showdown Satellite to NBA $888 MEGA 8's Special (10-21) [Must Fill] (DEN @ KC),153086,Showdown Captain Mode,322.0,0,3,1,888.0,,Mon 8:15PM
195521597,NFL Showdown Satellite to NHL 11-3 $555 Barn Burner [Must Fill] (DEN @ KC),153086,Showdown Captain Mode,201.0,2,3,1,555.0,,Mon 8:15PM
195521615,NFL Showdown Satellite to UFC 331 $555 Knockout Special (9-19) [Must Fill] (DEN @ KC),153086,Showdown Captain Mode,201.0,0,3,1,555.0,,Mon 8:15PM
195645193,"NFL $10,170 2026 FFWC Qualifier Satellite [Must Fill] (Mon-Thu)",153109,Classic,3592.0,0,3,1,10170.0,,Mon 8:15PM
195645194,"NFL Satellite to NFL 10-12 $4,444 Showdown MEGA Millionaire [Must Fill] (Mon-Thu)",153109,Classic,1570.0,0,3,1,4444.0,,Mon 8:15PM
195526317,NFL Single Entry $5 Double Up (Mon-Thu),153109,Classic,5.0,159,172,1,750.0,,Mon 8:15PM
195526297,NFL Single Entry $25 Double Up (Mon-Thu),153109,Classic,25.0,40,45,1,1000.0,,Mon 8:15PM
195526316,NFL $5 Double Up (Mon-Thu),153109,Classic,5.0,61,91,2,400.0,,Mon 8:15PM
195541947,NFL In-Game $1K Huddle [Single Entry] (2H DEN @ KC),153093,In-Game Showdown (H2),5.0,74,237,1,1000.0,,Mon 9:15PM
195542064,NFL In-Game $267 Winner Take All [$1K to 1st] (2H DEN @ KC),153093,In-Game Showdown (H2),267.0,0,4,1,1000.0,,Mon 9:15PM
195542464,"NFL In-Game $10,170 2026 FFWC Qualifier Satellite [Must Fill] (2H DEN @ KC)",153093,In-Game Showdown (H2),3592.0,0,3,1,10170.0,,Mon 9:15PM
195541941,NFL In-Game $600 Bootleg [Single Entry] (2H DEN @ KC),153093,In-Game Showdown (H2),33.0,3,21,1,600.0,,Mon 9:15PM
195541943,NFL In-Game $500 Play-Action (2H DEN @ KC),153093,In-Game Showdown (H2),3.0,73,198,5,500.0,,Mon 9:15PM
195645190,"NFL $1,060 Winner Take All [$4K to 1st] (Must Fill) (Mon-Thu)",153109,Classic,1060.0,2,4,1,4000.0,,Mon 8:15PM
195645192,NFL Satellite to NFL $555 Fantasy Football Millionaire [Must Fill] (Mon-Thu),153109,Classic,201.0,0,3,1,555.0,,Mon 8:15PM
195671382,NFL $400 Fair Catch [Single Entry] (Mon-Thu),153109,Classic,12.0,23,39,1,400.0,,Mon 8:15PM
195670346,NFL $350 First Down (Mon-Thu),153109,Classic,1.0,269,416,12,350.0,,Mon 8:15PM
195663999,NFL $400 Daily Dollar [Single Entry] (Mon-Thu),153109,Classic,1.0,384,475,1,400.0,,Mon 8:15PM
195519970,"NFL Single Stat $1,060 Winner Take All [$4K to 1st] (Must Fill) (DEN @ KC Total Yards)",153108,Single Stat - Total Yards,1060.0,0,4,1,4000.0,,Mon 8:15PM
195519972,NFL Single Stat Satellite to NFL $555 Fantasy Football Millionaire [Must Fill] (DEN @ KC Total Yards,153108,Single Stat - Total Yards,201.0,0,3,1,555.0,,Mon 8:15PM
195661374,"NFL $400K Spy [$100K to 1st, Single Entry]",153428,Classic,100.0,78,4444,1,400000.0,,Sun 1:00PM
195661375,"NFL $150K Spy [$25K to 1st, Single Entry]",153428,Classic,100.0,22,1666,1,150000.0,,Sun 1:00PM
195661320,NFL $50K Spy [Single Entry],153428,Classic,100.0,12,555,1,50000.0,,Sun 1:00PM
195661394,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,31,3448,1,75000.0,,Sun 1:00PM
195661329,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,19,2298,1,50000.0,,Sun 1:00PM
195661393,NFL GIANT $25 Double Up,153428,Classic,25.0,112,1839,55,40000.0,,Sun 1:00PM
195661395,NFL GIANT $25 Double Up [Single Entry],153428,Classic,25.0,12,919,1,20000.0,,Sun 1:00PM
195661370,"NFL $400K Game Changer [$100K to 1st, Single Entry]",153428,Classic,1500.0,3,282,1,400000.0,,Sun 1:00PM
195541944,NFL In-Game $500 First Down (2H DEN @ KC),153093,In-Game Showdown (H2),1.0,235,594,17,500.0,,Mon 9:15PM
195542465,"NFL In-Game Satellite to NFL 10-12 $4,444 Showdown MEGA Millionaire [Must Fill] (2H DEN @ KC)",153093,In-Game Showdown (H2),1570.0,0,3,1,4444.0,,Mon 9:15PM
195542461,"NFL In-Game $1,060 Winner Take All [$4K to 1st] (Must Fill) (2H DEN @ KC)",153093,In-Game Showdown (H2),1060.0,0,4,1,4000.0,,Mon 9:15PM
195542463,NFL In-Game Satellite to NFL $555 Fantasy Football Millionaire [Must Fill] (2H DEN @ KC),153093,In-Game Showdown (H2),201.0,0,3,1,555.0,,Mon 9:15PM
195541946,NFL In-Game $400 Red Zone [Single Entry] (2H DEN @ KC),153093,In-Game Showdown (H2),50.0,1,9,1,400.0,,Mon 9:15PM
195661344,NFL $350K Flea Flicker [$50K to 1st],153428,Classic,5.0,935,83234,150,350000.0,,Sun 1:00PM
195661377,"NFL $200K Red Zone [$25K to 1st, Single Entry]",153428,Classic,50.0,64,4545,1,200000.0,,Sun 1:00PM
195661321,NFL $100K Red Zone [Single Entry],153428,Classic,50.0,20,2272,1,100000.0,,Sun 1:00PM
195661322,NFL $50K Red Zone [Single Entry],153428,Classic,50.0,16,1136,1,50000.0,,Sun 1:00PM
195661334,NFL $61K Luxury Box [$20K to 1st],153428,Classic,1500.0,1,43,1,61000.0,,Sun 1:00PM
195661332,NFL $175K Thunderdome [Single Entry],153428,Classic,5300.0,1,35,1,175000.0,,Sun 1:00PM
195657084,NFL $20K Thunderdome [Must Fill],153428,Classic,5300.0,0,4,1,20000.0,,Sun 1:00PM
195661333,NFL $200K Luxury Box [$75K to 1st],153428,Classic,2120.0,1,100,3,200000.0,,Sun 1:00PM
195667470,$14M 2026 Fantasy Football World Championship Qualifier #20 (DET @ BUF),153434,Showdown Captain Mode,490.0,14,200,6,83300.0,,Thu 8:15PM
195667473,$14M 2026 Fantasy Football World Championship Qualifier #23 (DET @ BUF),153434,Showdown Captain Mode,10170.0,2,10,1,87500.0,,Thu 8:15PM
195667472,$14M 2026 Fantasy Football World Championship Qualifier #22 (DET @ BUF),153434,Showdown Captain Mode,10170.0,2,10,1,87500.0,,Thu 8:15PM
195667471,$14M 2026 Fantasy Football World Championship Qualifier #21 (DET @ BUF),153434,Showdown Captain Mode,5085.0,3,16,1,70000.0,,Thu 8:15PM
195542557,"NFL In-Game $1,060 Winner Take All [$4K to 1st] (Must Fill) (4Q DEN @ KC)",153094,In-Game Showdown (Q4),1060.0,0,4,1,4000.0,,Mon 9:45PM
195542559,NFL In-Game Satellite to NFL $555 Fantasy Football Millionaire [Must Fill] (4Q DEN @ KC),153094,In-Game Showdown (Q4),201.0,0,3,1,555.0,,Mon 9:45PM
195541950,NFL In-Game $285 Bootleg [Single Entry] (4Q DEN @ KC),153094,In-Game Showdown (Q4),33.0,2,10,1,285.0,,Mon 9:45PM
195541952,NFL In-Game $150 First Down (4Q DEN @ KC),153094,In-Game Showdown (Q4),1.0,76,178,5,150.0,,Mon 9:45PM
195541953,NFL In-Game $50 Quarter Jukebox [Just $0.25!] (4Q DEN @ KC),153094,In-Game Showdown (Q4),0.25,114,237,7,50.0,,Mon 9:45PM
195661378,NFL $175K Fair Catch [Single Entry],153428,Classic,12.0,149,17156,1,175000.0,,Sun 1:00PM
195661379,NFL $75K Fair Catch [Single Entry],153428,Classic,12.0,73,7352,1,75000.0,,Sun 1:00PM
195661325,NFL $50K Fair Catch [Single Entry],153428,Classic,12.0,61,4901,1,50000.0,,Sun 1:00PM
195661331,NFL GIANT $5 Double Up,153428,Classic,5.0,308,9195,150,40000.0,,Sun 1:00PM
195661399,NFL GIANT $5 Double Up [Single Entry],153428,Classic,5.0,57,4597,1,20000.0,,Sun 1:00PM
195661330,NFL GIANT $10 Double Up [Single Entry],153428,Classic,10.0,39,4597,1,40000.0,,Sun 1:00PM
195661396,NFL GIANT $10 Double Up,153428,Classic,10.0,214,3448,103,30000.0,,Sun 1:00PM
195661397,NFL GIANT $10 Double Up [Single Entry],153428,Classic,10.0,28,2873,1,25000.0,,Sun 1:00PM
195661390,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,11,1136,1,50000.0,,Sun 1:00PM
195661391,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,6,681,1,30000.0,,Sun 1:00PM
195661392,NFL GIANT $50 Double Up [Single Entry],153428,Classic,50.0,5,454,1,20000.0,,Sun 1:00PM
195661386,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,5,555,1,50000.0,,Sun 1:00PM
195661387,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,3,333,1,30000.0,,Sun 1:00PM
195661388,NFL GIANT $100 Double Up [Single Entry],153428,Classic,100.0,2,222,1,20000.0,,Sun 1:00PM
195661357,"NFL $200K Facemask [5 Entry Max, $50K to 1st]",153428,Classic,555.0,2,400,5,200000.0,,Sun 1:00PM
195661349,NFL $175K mini-MAX [150 Entry Max],153428,Classic,0.5,8423,416171,150,175000.0,,Sun 1:00PM
195667506,$14M 2026 Fantasy Football World Championship Qualifier #24,153428,Classic,18.0,305,5000,150,76500.0,,Sun 1:00PM
195667508,$14M 2026 Fantasy Football World Championship Qualifier #26,153428,Classic,125.0,49,734,22,78000.0,,Sun 1:00PM
195667507,$14M 2026 Fantasy Football World Championship Qualifier #25,153428,Classic,33.0,164,2678,80,75125.0,,Sun 1:00PM
195667514,$14M 2026 Fantasy Football World Championship Qualifier #32,153428,Classic,10170.0,2,12,1,104960.0,,Sun 1:00PM
195667512,$14M 2026 Fantasy Football World Championship Qualifier #30,153428,Classic,10170.0,3,10,1,87500.0,,Sun 1:00PM
195667513,$14M 2026 Fantasy Football World Championship Qualifier #31,153428,Classic,10170.0,2,10,1,87500.0,,Sun 1:00PM
195661361,NFL $150K Three-Point Stance [5 Entry Max],153428,Classic,33.0,80,5300,5,150000.0,,Sun 1:00PM
195661326,NFL $100K Huddle [Single Entry],153428,Classic,5.0,237,23781,1,100000.0,,Sun 1:00PM
195661327,NFL $10K Huddle [Single Entry],153428,Classic,5.0,121,2378,1,10000.0,,Sun 1:00PM
195667509,$14M 2026 Fantasy Football World Championship Qualifier #27,153428,Classic,490.0,14,200,6,83300.0,,Sun 1:00PM
195667510,$14M 2026 Fantasy Football World Championship Qualifier #28,153428,Classic,1350.0,8,67,2,77800.0,,Sun 1:00PM
195661372,"NFL $125K Double Spy [$25K to 1st, Single Entry]",153428,Classic,200.0,8,694,1,125000.0,,Sun 1:00PM
195661373,"NFL $75K Double Spy [$20K to 1st, Single Entry]",153428,Classic,200.0,12,416,1,75000.0,,Sun 1:00PM
195661323,NFL $100K Blind Side [Single Entry],153428,Classic,27.0,44,4319,1,100000.0,,Sun 1:00PM
195661324,NFL $50K Blind Side [Single Entry],153428,Classic,27.0,26,2159,1,50000.0,,Sun 1:00PM
