dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
324,44138450,Bills,DST,BUF,3600,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,bills,1,5400,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
334,44138451,Lions,DST,DET,3400,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,lions,1,5100,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
727837,44138435,Jared Goff,QB,DET,9600,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,jared goff,1,14400,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
741262,44138444,Joshua Dobbs,QB,DET,6000,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,joshua dobbs,1,9000,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
822350,44138442,Kyle Allen,QB,BUF,6000,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,kyle allen,1,9000,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
835861,44138470,Trent Sherfield Sr.,WR,BUF,200,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,trent sherfield,1,300,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
837087,44138460,Tom Kennedy,WR,DET,1200,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,tom kennedy,1,1800,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
861278,44138458,Tyler Conklin,TE,DET,1600,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,tyler conklin,1,2400,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
868199,44138433,Josh Allen,QB,BUF,11400,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,josh allen,1,17100,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
877784,44138456,Ty Johnson,RB,BUF,2000,512,Q,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,ty johnson,1,3000,questionable,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
877790,44138437,DJ Moore,WR,BUF,7800,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,dj moore,1,11700,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
881670,44138472,Lucky Jackson,WR,DET,200,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,lucky jackson,1,300,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
884083,44138454,Dawson Knox,TE,BUF,2800,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,dawson knox,1,4200,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
885378,44138446,Tyler Bass,K,BUF,5000,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,tyler bass,1,7500,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
910852,44138461,Greg Dortch,WR,BUF,1000,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,greg dortch,1,1500,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
911619,44138441,Shane Buechele,QB,BUF,6000,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,shane buechele,1,9000,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
973949,44138477,Tyrell Shavers,WR,BUF,200,512,OUT,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,tyrell shavers,1,300,out,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
978120,44138457,Brock Wright,TE,DET,1800,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,brock wright,1,2700,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
1059612,44138452,Joshua Palmer,WR,BUF,3200,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,joshua palmer,1,4800,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
1065052,44138462,Tay Martin,WR,DET,800,512,None,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,tay martin,1,1200,clear,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
1106832,44138465,Isiah Pacheco,RB,DET,200,512,IR,False,ByeWeek,DET @ BUF,2026-09-18 00:15:00+00:00,isiah pacheco,1,300,out,153434,Showdown Captain Mode,2026-09-15T15:14:47+00:00
