dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
355,0,Cardinals,DST,ARI,3400,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,cardinals,0,3400,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
361,0,Seahawks,DST,SEA,5400,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,seahawks,0,5400,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
518088,0,Jason Myers,K,SEA,5200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,jason myers,0,5200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
607047,0,Jacoby Brissett,QB,ARI,9000,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,jacoby brissett,0,9000,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
694931,0,Eric Saubert,TE,SEA,1600,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,eric saubert,0,1600,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
698227,0,Cooper Kupp,WR,SEA,4600,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,cooper kupp,0,4600,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
742390,0,James Conner,RB,ARI,200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,james conner,0,200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
754412,0,Kendrick Bourne,WR,ARI,4800,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,kendrick bourne,0,4800,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
867303,0,Gardner Minshew II,QB,ARI,6000,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,gardner minshew,0,6000,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
880026,0,Sam Darnold,QB,SEA,9400,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,sam darnold,0,9400,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
882345,0,Drew Lock,QB,SEA,8400,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,drew lock,0,8400,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
883312,0,Irvin Charles,WR,SEA,200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,irvin charles,0,200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
919304,0,Velus Jones Jr.,RB,SEA,200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,velus jones,0,200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
920756,0,Devin Duvernay,WR,ARI,200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,devin duvernay,0,200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
923412,0,Rashid Shaheed,WR,SEA,5600,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,rashid shaheed,0,5600,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1058726,0,Julian Hicks,WR,SEA,200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,julian hicks,0,200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1060550,0,Hunter Long,TE,ARI,1200,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,hunter long,0,1200,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1064955,0,Brady Russell,RB,SEA,400,512,,False,,SEA @ ARI,1970-01-01 00:29:49.935900+00:00,brady russell,0,400,clear,153447,Showdown Captain Mode,2026-09-20T15:13:51+00:00
