dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
343,0,Rams,DST,LAR,4200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,rams,0,4200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
351,0,Giants,DST,NYG,3200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,giants,0,3200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
323205,0,Matthew Stafford,QB,LAR,10000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,matthew stafford,0,10000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
563293,0,Chris Manhertz,TE,NYG,600,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,chris manhertz,0,600,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
589984,0,Odell Beckham Jr.,WR,NYG,1200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,odell beckham,0,1200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
604176,0,Tyler Higbee,TE,LAR,2800,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,tyler higbee,0,2800,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
611417,0,Davante Adams,WR,LAR,8800,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,davante adams,0,8800,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
658389,0,Patrick Ricard,RB,NYG,400,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,patrick ricard,0,400,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
691536,0,Jameis Winston,QB,NYG,6000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,jameis winston,0,6000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
820866,0,Braxton Berrios,WR,NYG,200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,braxton berrios,0,200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
884315,0,Alex Bachman,WR,LAR,200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,alex bachman,0,200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
912027,0,Darnell Mooney,WR,NYG,3800,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,darnell mooney,0,3800,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
916466,0,Devin Singletary,RB,NYG,3000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,devin singletary,0,3000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
973964,0,Najee Harris,RB,NYG,2000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,najee harris,0,2000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
976804,0,Ronnie Rivers,RB,LAR,1400,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,ronnie rivers,0,1400,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1049254,0,Jake Haener,QB,NYG,6000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,jake haener,0,6000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1060312,0,Colby Parkinson,TE,LAR,3600,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,colby parkinson,0,3600,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1062765,0,Calvin Austin III,WR,NYG,200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,calvin austin,0,200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1067132,0,Charlie Jones,WR,NYG,200,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,charlie jones,0,200,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
1069763,0,Stetson Bennett IV,QB,LAR,6000,512,,False,,NYG @ LAR,1970-01-01 00:29:50.036100+00:00,stetson bennett,0,6000,clear,153449,Showdown Captain Mode,2026-09-20T15:13:51+00:00
