dk_player_id,draftable_id,name,position,team,salary,roster_slot,status,disabled,attributes,game,starts_utc,norm,flex_eligible,captain_salary,playing,draft_group,game_type,captured_at
341,0,Raiders,DST,LV,3600,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,raiders,0,3600,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
350,0,Saints,DST,NO,4400,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,saints,0,4400,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
403308,0,Kirk Cousins,QB,LV,8800,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,kirk cousins,0,8800,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
606799,0,Zach Wood,TE,NO,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,zach wood,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
703015,0,Dare Ogunbowale,RB,LV,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,dare ogunbowale,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
744439,0,Daniel Carlson,K,NO,5000,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,daniel carlson,0,5000,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
750846,0,Alvin Kamara,RB,NO,6400,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,alvin kamara,0,6400,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
838318,0,Chris Myarick,TE,LV,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,chris myarick,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
884609,0,Juwan Johnson,TE,NO,5800,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,juwan johnson,0,5800,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
923911,0,Noah Fant,TE,NO,2800,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,noah fant,0,2800,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
943093,0,Ian Thomas,TE,LV,600,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,ian thomas,0,600,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
978577,0,Travis Etienne Jr.,RB,NO,8400,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,travis etienne,0,8400,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1056865,0,Stone Smartt,TE,NO,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,stone smartt,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1057457,0,Connor Heyward,RB,LV,400,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,connor heyward,0,400,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1057484,0,Cody White,WR,LV,1200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,cody white,0,1200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1059576,0,Ty Chandler,RB,NO,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,ty chandler,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1061591,0,Cal Adomitis,TE,NO,200,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,cal adomitis,0,200,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1066811,0,Aidan O'Connell,QB,LV,6000,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,aidan oconnell,0,6000,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1068998,0,Matt Gay,K,LV,4800,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,matt gay,0,4800,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1108052,0,Zach Wilson,QB,NO,6000,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,zach wilson,0,6000,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
1110306,0,Tyler Shough,QB,NO,9800,512,,False,,LV @ NO,1970-01-01 00:29:50.540700+00:00,tyler shough,0,9800,clear,153787,Showdown Captain Mode,2026-09-24T23:50:41+00:00
